umap_x,umap_y
22.733831,2.6849265
7.245188,0.04976872
23.542461,2.2709205
22.049616,1.3767722
6.588091,20.017885
6.7747393,2.7045345
5.1741242,6.598551
7.157428,6.433267
22.198942,1.6302805
5.833288,11.161707
9.257688,7.865575
8.014116,1.6798539
4.0484886,8.481879
6.6063604,20.179174
-5.555812,5.0997
7.388114,0.4944228
7.2592516,-6.624956
7.530572,10.240838
8.044328,-8.754398
8.444534,2.1625588
7.1155224,0.037696723
8.879939,4.0642776
22.400755,2.6663268
6.178049,-1.2234633
17.854185,4.477755
11.350427,7.4794135
6.171948,-7.9576654
7.9194922,9.009083
6.2886004,19.95629
4.035546,19.561232
5.127551,3.533942
7.029344,6.240001
6.1374717,0.2987953
7.417135,5.4308543
11.090432,8.619854
7.122275,10.923423
7.26038,7.643078
5.61607,7.7457814
21.871279,1.147941
8.435973,10.591032
7.3065333,12.0928
4.4041715,19.417824
7.223516,5.204877
8.343774,7.3585544
5.5090575,9.145769
6.56238,3.667798
7.276926,-7.163827
6.253437,3.7467139
7.0096173,1.1649789
5.668591,12.084063
9.38948,8.702024
7.66826,9.888178
9.660131,8.322766
7.2444715,-6.8789773
6.687505,3.7118926
7.265164,0.55144715
7.7365785,6.33584
8.658101,5.24611
17.547281,4.006603
9.1501665,9.55479
4.2452874,19.60704
11.161229,7.5898685
6.244999,-7.8367767
5.6591,-1.1783187
5.9988894,12.231083
7.863596,4.3554435
6.7546496,4.018642
6.9099836,5.5893316
5.5369616,7.44551
10.1769495,2.907161
10.695733,7.846468
11.159583,9.232151
-5.5283794,5.3044515
7.315551,7.446867
8.902652,-8.369264
8.2803,5.7006345
7.5999255,-7.999552
-6.4666886,4.9460907
5.3450866,8.480664
6.602708,1.1796744
7.7823396,6.6545777
-5.614039,4.6641626
7.399637,11.008057
4.628632,3.5040433
22.53154,2.7242546
6.3583307,3.7696035
6.3525753,20.156597
10.5533285,7.4194503
4.6263967,6.838896
6.5221944,10.103819
7.04927,7.545753
6.2611856,8.560996
7.8173313,4.0230536
7.357207,12.202999
7.834592,-7.1546197
6.9637337,5.71158
5.814685,5.541106
6.7736506,3.1622229
6.3145423,-7.8525486
6.799914,0.037831202
6.118698,-7.9232397
5.327287,4.9089665
6.9583206,7.412156
9.23471,2.8231566
7.9217463,7.161315
3.4122403,-1.295934
7.419467,0.46985823
-0.29786018,-4.2954345
8.669562,3.153637
7.772241,10.63921
8.295396,-7.9366937
8.718665,5.984214
6.6691284,-8.53296
22.556515,1.9631784
6.194888,9.874831
7.2525873,8.090809
10.809275,3.5594141
6.7505193,11.923989
-6.0436425,5.480194
5.2078238,4.435121
5.9464684,3.3996513
5.069779,6.367886
8.527269,2.61111
8.632521,6.909189
7.0566144,-0.43064293
6.0212574,2.530652
7.7009454,5.5971227
6.1557407,5.7327952
11.824648,3.379222
4.6739025,3.6620603
11.396076,8.430028
7.4808135,3.551107
8.477402,8.049312
6.5882854,2.6348855
9.81065,7.9256516
7.784262,4.675434
6.125978,5.493161
4.741314,4.101706
7.2443275,8.043927
6.1429267,-7.9954844
12.512274,3.2244427
22.71969,2.6172664
8.05945,3.1166692
7.3672876,7.664225
7.168769,-7.9168277
6.846836,11.016272
8.453671,3.0071356
9.005421,4.610641
7.047536,3.1011612
7.297902,11.173978
8.260451,6.8390613
4.5475397,6.3388257
4.3120513,6.3395896
2.8880043,4.4298577
9.998838,2.8254678
8.862128,3.189279
10.616633,8.690299
7.6072373,-7.0066075
6.295668,20.873415
6.492453,10.344701
7.6272554,10.822061
7.541123,-8.553617
18.428505,5.106476
4.612142,-1.2882227
4.677113,6.2273436
6.2997146,2.1484277
7.7045975,1.3163931
7.748832,-8.663679
6.3088584,-1.1761636
22.465527,1.8560511
9.013139,1.9556924
7.811408,3.1836119
6.279287,3.3456976
9.625317,9.599903
8.121682,-7.4630823
5.0448556,-1.1124265
8.129057,-7.1955295
18.09382,4.349805
4.7770786,3.6003551
10.0078125,8.454739
7.7107496,4.957821
7.0239587,0.5433189
4.6559234,3.7922454
11.830622,3.3535123
9.475664,9.9443035
4.38696,6.1900992
5.5968833,7.750401
9.595785,10.150493
5.8465176,-1.0659078
11.985744,7.306551
5.5762005,7.26648
4.2158823,6.630555
8.531471,7.453845
3.9395082,4.2321305
7.196437,12.255599
7.8623,2.0374122
8.046457,-8.751151
5.5426373,19.82853
22.090322,1.5011114
7.443092,11.799769
4.6793256,4.8666363
10.036542,2.911157
8.13146,4.630546
7.4817057,0.6170588
5.394802,5.491807
6.756946,11.515292
8.275909,2.025778
8.319424,10.031432
7.0269833,1.0654056
4.0230074,7.912015
6.169934,10.217986
7.316053,3.8738174
4.399756,4.305395
9.533252,9.927513
11.705946,7.1941643
5.641701,8.72922
12.337585,3.20997
7.0759563,7.512167
7.6677246,4.2670317
6.1507835,10.0004425
9.33241,7.7475286
5.595327,7.347171
5.869032,4.182038
9.354552,4.9891725
6.6072793,20.177046
7.795652,0.13813591
13.413444,3.0512886
5.4000845,3.7763553
5.3608522,8.060695
5.91912,19.902634
8.482246,5.8040247
8.77578,6.912562
6.673017,5.449055
6.776052,0.2115346
8.931304,6.327341
7.248329,8.031483
9.180795,7.809436
6.4266467,-7.8635454
7.338722,3.6376624
5.3572307,8.042576
7.389692,-6.711842
-0.07261405,-4.0842423
6.27003,20.84652
3.3815103,4.5201073
-5.9132323,4.783961
8.43543,7.639815
11.58133,9.302777
6.262369,0.34587878
5.608638,9.112273
6.3696814,12.102464
8.149373,-7.7091546
11.247087,9.142774
8.265201,2.7359269
4.2802243,19.399843
11.977201,7.4352665
8.199558,0.97057116
7.154764,3.4952517
9.524456,2.4356084
5.6517663,5.1376925
11.109263,8.190407
4.4394164,4.1372476
8.228767,1.181706
4.389146,6.934541
8.654743,6.429889
23.350904,2.2498682
5.4039154,19.82915
8.519718,5.8145795
6.372166,20.815113
9.640074,3.8243623
10.504682,7.6446104
7.647084,-8.054425
4.704381,6.985184
2.626965,4.7701936
6.301674,20.868828
6.341236,3.6332965
8.162552,4.403494
8.957862,5.315915
4.025105,-1.3050073
7.2831073,7.433375
2.595141,4.95588
8.14692,-7.1463165
6.9532833,-0.34782875
4.59616,7.706383
4.7651043,19.659521
21.892918,1.1759111
12.179173,3.3134189
4.432664,7.8367
8.869608,6.290092
5.0215764,8.251547
8.769606,-8.310623
9.744404,9.81534
4.026751,8.514754
4.954618,7.368357
6.542155,2.7007272
7.542754,-6.916625
4.38461,6.096617
7.6487703,6.6338167
7.25709,7.6746387
9.649172,8.325251
6.2819753,0.41436157
22.312397,2.2238648
6.3864336,4.254823
-5.9118137,5.217675
9.702602,8.63747
9.670616,7.7505193
17.30198,4.0516315
9.106412,2.9986634
7.6192408,-8.275996
6.1482396,-8.056712
7.04276,-0.6074171
7.6569757,11.678149
5.7978415,12.192726
-5.9331694,5.152641
7.216169,10.619366
8.66494,3.8371956
23.483294,2.213063
8.7857275,6.559634
7.837643,11.189178
2.3572414,5.0456333
18.402987,5.0649695
8.284394,8.18047
10.567984,7.6214304
5.415097,7.8722
4.0961404,8.295278
4.4304523,4.553457
7.192301,3.4625657
4.035408,8.387296
10.461796,7.4087243
11.939628,7.2885113
8.10548,3.1767275
9.762077,7.9793653
7.153634,-7.877837
7.7299485,4.3247066
5.9448476,4.0110927
10.064193,9.690532
8.049053,4.7644777
8.059175,8.574893
9.714934,8.084085
8.790277,3.0076346
9.097766,5.242698
7.2261176,6.562698
4.3368654,6.880903
7.7679768,12.604038
6.4326506,19.648258
8.395258,8.206926
8.337382,8.298415
11.145035,8.6570425
11.007232,3.5253608
7.349245,2.7180138
22.409756,2.1721542
5.562493,-0.32097527
7.5928454,5.8969693
11.956227,7.816632
-6.3203845,4.4201093
3.4942875,5.0568666
6.6445527,1.4821429
6.303193,3.135727
11.010721,8.809602
2.798602,4.9065857
2.8131728,-1.1289235
2.5814176,4.860225
6.272439,12.049281
8.381298,3.6188278
22.907618,2.6246316
-5.8023987,5.190582
23.385315,2.203421
5.566403,5.402609
4.446565,19.389187
21.883411,1.16704
4.2244444,6.2635703
9.864039,2.910639
6.976067,5.7935176
11.800205,8.701709
4.032442,6.15472
6.285584,8.718488
7.604423,5.110188
5.596709,9.182515
9.534247,9.68616
7.4910507,-8.379702
6.565391,19.985573
6.3035307,20.826208
10.049908,2.8495111
4.089476,7.4822946
7.092499,3.2080657
13.67047,2.9987147
6.022358,5.3895802
7.3875017,2.968891
4.7113647,7.0215983
3.820182,3.9405246
22.043678,1.3695978
-6.7164607,5.038984
4.466286,19.459227
9.292332,4.114651
6.3955193,19.843082
5.845967,11.258132
6.6473145,10.328826
21.831131,1.0993689
10.93656,7.8898582
5.6087747,3.3465786
-6.23868,4.781516
11.081218,9.2571945
6.318491,11.966153
6.1542234,5.465657
9.419662,2.7285132
18.22637,5.8125987
3.3963947,5.714806
18.438194,5.4999776
6.3035736,11.894023
7.4329786,0.7526377
5.8618126,5.4382157
12.44859,3.0485153
7.1471734,-8.561519
7.841355,10.334333
5.2892904,-1.3011063
6.0800805,5.732508
11.6508465,9.116329
17.542187,3.968126
18.260004,5.479357
5.3351545,7.6041107
23.168024,2.4634056
4.386789,19.39176
8.53759,5.893482
5.724974,5.6696725
5.029288,-1.3186524
7.214513,-6.74108
7.671954,12.533338
7.9078264,11.057275
8.654346,3.7253146
7.069946,0.080850475
9.621502,8.618543
5.0579057,-1.319135
8.802077,6.8168635
7.8591976,6.9104576
13.097731,3.096264
21.73276,0.9783454
-6.0946565,5.5130067
11.541783,8.312669
3.8323689,6.8154254
11.319479,8.1869545
6.850614,7.088953
-6.6547422,4.9377933
6.591905,4.03083
8.968458,-8.4073305
5.8608627,3.3618486
8.306202,1.9828392
7.217508,-0.4293553
-6.5095625,4.922602
4.5924945,4.8423076
7.4654613,3.1817455
13.503222,3.0188704
4.5249996,3.6359992
9.99683,7.8014607
10.58605,7.804447
6.9057207,-0.17637041
6.5022764,12.116556
8.887536,-8.352609
10.417275,7.9187784
4.919405,3.5111644
5.9518805,5.656698
6.0432973,3.3699193
7.3721213,7.710489
10.588345,7.6176324
11.735955,7.4638166
13.277002,3.0943766
6.237796,8.662718
5.3404202,5.5284605
5.126677,7.354271
6.0788717,3.398549
10.160929,9.78603
4.1911445,4.9615707
18.177938,4.126756
22.975191,2.5161877
-6.510048,4.977102
6.40237,19.573004
6.641981,3.2277224
-6.748798,5.003251
7.2487426,0.012828555
2.7511146,4.6931024
7.011362,5.232235
9.344292,3.117479
10.62047,7.5953884
4.0288863,3.8680687
7.1510043,-6.8627634
5.6445603,3.9593031
3.983124,7.3859725
9.515097,3.490294
-0.04748105,-4.060167
6.4200335,12.038579
9.142648,7.229186
10.198669,3.126909
3.6720986,4.3389716
7.71169,1.9604523
10.384338,7.38122
7.5327477,11.409141
5.66158,6.5958376
8.682332,3.9390488
5.203661,-1.3613915
11.257598,7.590506
6.3582892,20.447046
8.4621,2.0079763
7.0625963,-0.501824
7.6219206,3.2044015
7.701127,12.200209
6.312309,20.84266
6.9303384,-0.38176265
5.677068,6.671305
7.8159904,1.1165029
6.5165405,-0.9453057
8.861669,6.757999
21.856308,1.1270107
3.2207065,5.473119
6.3440924,20.844631
-6.1462126,4.534064
6.0911765,12.183369
7.1410694,10.477768
4.3162303,7.751361
4.8575463,3.6873846
8.181816,-7.1548786
5.6939616,-0.19223362
7.1638055,-0.30339542
7.0675144,11.0873785
5.6704874,-1.3132619
-5.7437525,4.8435717
8.141431,2.3139334
11.77668,8.311226
-5.5148716,5.3063617
8.461264,8.152601
10.733304,8.3431425
3.6234593,5.8562865
22.152338,1.5870175
-5.676173,4.7544117
8.088045,-8.10294
10.931263,8.132631
7.8125987,4.0264115
7.6500583,-8.447372
7.9020944,-8.021168
5.957448,-1.274482
6.059544,3.9412308
21.874321,1.1565331
7.549463,5.978816
5.8283978,20.104118
-6.689302,5.001367
12.079897,7.582393
6.017105,3.4520001
7.9454494,10.66478
5.2122374,-1.0050061
7.9670243,7.0786185
4.3428535,8.036119
7.8890963,11.363719
8.914343,5.8858514
6.854585,-0.13472873
5.9202847,5.4688525
7.725643,5.5517297
4.6256185,4.926443
5.9392877,12.17184
7.1032186,6.3652225
4.688985,4.8424973
11.522554,8.696287
3.9607549,8.0605755
6.1452093,9.769762
8.696025,4.169371
10.944304,8.6294565
11.649783,8.670981
7.389079,11.726863
11.024486,9.013238
6.141711,-0.136888
4.82837,19.629698
8.564383,10.131391
7.745848,3.439572
6.5398245,0.98709583
10.303818,9.597431
6.635045,6.323555
8.532109,2.3176231
4.324192,8.048428
10.618584,7.511224
9.746661,9.811266
3.3557832,4.3489137
10.461431,8.271671
7.8954864,3.5396395
7.1775794,7.030863
7.073172,3.0040488
4.4470944,-1.2601097
7.3806963,12.040079
8.898974,6.6109486
7.0033045,2.6202438
4.543336,3.6130705
12.474651,3.2397819
7.849028,0.17770101
9.630952,3.0255551
10.2830515,8.506259
8.666193,5.692169
4.422821,19.405107
5.547323,-0.6278019
6.2381315,10.603738
-5.747561,4.6044
6.9334574,7.2452717
4.765974,4.0780168
2.8700688,4.575218
-0.22388743,-4.2279143
5.4361205,8.13466
7.406777,6.404507
4.9933147,19.658731
8.016606,4.228039
7.2815294,2.3853924
9.619577,2.9970317
6.054736,-7.9180455
6.2780933,8.814739
3.147553,4.3397675
-0.2767303,-4.2789316
7.5182686,12.077904
9.240996,-8.587491
-0.024205975,-4.0374503
8.072592,-7.345281
5.2320485,6.628329
9.215858,9.790821
7.4616795,6.6472697
9.043605,4.4994874
12.49103,3.0475545
11.537703,7.2094173
7.4899206,1.2008302
23.193449,2.4619694
5.287575,8.092741
9.138312,2.219721
11.124503,7.879146
10.106643,7.7220087
4.066409,3.949021
5.665425,3.9030683
9.636413,7.482649
17.19632,4.0470695
8.980018,4.289971
5.215704,3.5283327
8.809423,3.099777
8.390972,7.0598726
5.695422,4.0868344
5.654775,-1.2993158
5.9734087,-7.9034295
8.025546,11.269791
9.198313,9.57407
8.252599,7.1903477
6.0904827,-7.9926534
7.256933,8.070914
8.369126,10.714348
4.734553,7.1174774
4.5742455,8.012044
6.2920017,19.493727
-5.9105,5.1481557
10.883125,9.156584
9.064161,2.2048898
-6.4986105,4.9671264
7.715836,0.15566888
5.662117,-1.3412071
6.274421,8.838856
7.55813,1.3023564
8.108187,0.8313255
7.7498736,-8.029423
4.7074943,7.204851
7.8706594,1.7350414
10.490359,8.42338
8.814878,-8.289014
10.406186,8.191278
5.2450686,3.5643642
8.522522,3.9515882
4.808764,-1.3357654
4.420502,6.7283754
8.179099,3.1329002
6.277129,19.487083
8.33625,5.7164564
4.287922,19.422031
7.8590984,0.20008002
3.204089,4.2778144
3.181439,5.5640635
8.730335,2.345719
8.818511,6.1748624
7.8756995,4.022103
8.908591,7.510734
8.896137,6.7335606
5.5912275,19.938427
17.588348,4.0306735
11.596114,9.318242
4.381757,-1.2731513
7.6762214,10.364471
8.756043,6.1578007
7.6128345,0.54519725
5.5502343,19.6286
4.9313745,3.0553534
10.776517,3.5624456
7.0271225,6.9440875
17.475466,3.9995353
7.357526,10.4010725
10.6621685,8.446042
-5.991336,5.1925654
7.7393937,11.790456
6.017734,-1.2253709
5.8980365,19.732159
6.2731376,-1.1698027
8.655361,6.665072
9.591759,4.15927
8.794684,-8.290071
3.449175,4.3099446
17.782782,4.0893235
4.078708,3.9622543
7.9812818,10.239862
11.446641,9.478982
3.5576258,5.2087054
6.141498,19.438074
-5.71995,4.7219634
-0.32063863,-4.3188577
9.034661,3.1429617
3.994389,8.513415
10.523924,7.6954975
22.415627,2.1288002
6.076728,3.3845873
3.4391615,5.105422
3.766985,-1.3223554
12.399679,3.1725452
3.5311382,5.004089
5.333672,3.6970942
9.084016,4.4547515
3.5503643,5.9533195
6.1426105,10.76264
8.001029,-8.721664
6.429366,-1.0424802
11.504012,7.508067
8.158504,1.523896
2.8518558,4.604509
11.593836,3.45433
8.841809,3.8364336
10.002515,8.409511
8.811527,3.0308168
5.621002,4.0903277
7.8411827,3.9925606
8.857798,3.2534814
8.948973,3.443907
7.859052,0.91203475
5.120241,3.5676148
17.46242,3.9759498
6.2729907,-0.6495723
10.596031,8.846742
3.8106496,-1.2822953
4.3618264,4.6715765
3.399753,-1.2847346
7.2195115,3.2434664
9.5314455,8.765565
7.363481,-6.6484756
-6.1746,4.9109116
7.7554846,12.643178
4.1162214,8.404419
6.393659,19.721285
22.251678,2.524348
5.962859,4.001747
6.005559,3.4446065
7.561583,12.070411
11.240822,9.066578
9.500173,10.01943
-0.1686169,-4.1764607
13.371399,3.0833943
6.298079,3.6894643
9.625681,4.173481
7.039678,7.319243
6.2489023,-1.1852608
11.16179,8.520068
7.988883,-8.734272
6.21369,20.429192
6.8950944,-6.944493
7.458377,6.6838675
9.626816,7.5944457
7.414793,12.339724
-5.5312595,4.5348673
6.090581,3.0539062
8.008634,-8.719669
8.152631,4.6886544
8.319714,9.86133
8.362662,10.745281
11.230208,9.201674
8.405188,5.2769876
18.259975,5.769672
8.262883,4.804194
9.517252,9.948278
11.100858,9.235373
6.634663,10.588762
8.571079,7.799472
5.889114,5.0580106
7.398076,11.600444
10.40787,3.7100177
21.749676,0.9989614
7.1212974,-0.49409157
8.328754,10.5782995
8.149494,4.690509
4.2341995,19.400074
8.091901,-8.523486
4.53547,7.986046
7.555543,-7.9626966
4.4198937,3.8785384
8.929362,5.4825006
6.1266427,5.6226535
6.1913776,20.931358
11.874433,8.697626
11.449997,9.630442
6.1924214,-1.2426827
3.995513,-1.2951837
12.524012,3.0676098
7.805211,-8.267103
4.1857076,7.3112946
18.197208,5.2183337
7.155028,5.04184
8.30893,7.723941
3.1595488,-1.2007087
8.31016,10.2386675
6.812587,5.042288
5.2669897,3.5128496
6.1755834,8.812938
6.5181656,3.659809
7.6360273,11.978811
4.683058,3.6875992
3.123058,5.488835
4.3377843,4.426547
8.08787,-8.633574
8.148553,-7.1671085
2.7632234,4.7516317
8.388286,10.4263735
2.8333392,5.1746078
3.8510032,4.106148
5.8595395,4.301796
3.3518732,5.0117984
4.607874,6.853477
3.935787,4.2155547
5.1751657,2.9638772
-5.8729377,4.7252817
-0.28724298,-4.2899513
6.2981944,20.193987
6.1583343,-1.0493562
7.174278,7.6473613
6.2622094,10.316231
8.499557,10.006784
7.673807,8.863638
22.42104,2.1394303
8.9867735,4.7693386
7.333307,7.7259846
11.597025,8.762791
5.4194818,2.9291224
2.6530614,4.6332197
6.667697,12.595686
9.313227,7.764825
3.756538,4.025743
2.7634795,4.591217
5.690555,10.789742
8.162529,2.2666123
9.573146,9.8484955
8.326508,10.43736
18.416044,5.0866966
7.436488,5.950586
11.637035,7.323766
7.4272103,5.029646
6.7395015,-0.32331622
4.4732614,19.43391
8.437257,4.512087
6.179355,4.6988783
9.459885,9.845539
4.0336823,6.664508
4.4546013,6.398926
7.6887984,12.19599
6.919784,5.011593
4.7562695,4.077306
12.489955,3.2237792
7.3484526,11.391126
-5.5566034,5.1948786
5.7880907,-0.19726683
6.5213323,5.848328
6.6144195,7.27801
6.5597706,10.284257
3.9589283,5.881194
9.047247,5.425054
12.023132,3.4014611
6.1450086,-7.9193387
8.631365,3.8902888
2.2975683,5.083911
18.392187,5.60081
7.0447116,7.375841
5.8799043,3.9714363
7.5136695,-6.6142206
9.397886,3.020716
4.4209266,5.703346
7.8067727,-8.176166
7.5732317,1.9153919
10.332924,8.434007
6.3113956,-1.007285
4.344662,6.3515234
7.094082,5.6876807
7.7015285,3.7180862
7.3917246,0.31533453
7.278792,10.663647
6.8840404,6.4693556
7.285634,1.527368
7.3360615,7.268107
7.206028,1.4543698
5.8982806,3.4999988
6.8789806,5.9822164
22.27057,2.578084
18.405455,5.5429482
3.0851445,-1.2277992
7.2861753,0.16007271
5.366606,4.2983203
8.102336,10.515161
6.846002,12.647787
17.695332,3.981283
8.916052,6.5410757
4.519938,-1.2811584
5.585083,9.223594
6.3220196,8.611176
8.041342,-7.9802065
6.333136,-7.819005
8.527432,-8.186514
9.485179,9.841716
-5.555663,4.5749764
7.0197845,6.2962003
3.9062557,19.554834
7.58509,-0.06890531
4.438594,19.441887
8.425026,7.1655345
3.2270675,5.074153
9.047893,2.0822716
22.444456,2.0759296
-5.8038697,4.710124
6.7736335,12.60826
12.473779,3.2172353
7.6886373,3.931527
4.364797,19.623468
-6.0519958,5.1485
8.645028,6.9704447
9.593133,4.1943054
6.102356,10.285702
8.62628,4.272866
8.011076,10.350537
7.541789,4.680343
18.240805,5.0641766
7.4499326,2.792339
2.6269534,4.8489165
4.6240444,-0.41746175
8.370939,10.222938
7.0531864,7.4819703
8.283514,8.214002
6.212456,3.2999551
5.1445446,3.6322942
7.2756157,7.0578504
17.105717,4.0672207
-6.1040382,5.472407
4.2269764,-1.2816907
7.20988,0.31954467
7.305243,-6.96967
10.989527,8.594093
7.316202,0.5755044
4.70623,7.288854
7.9395328,-8.780218
4.0767393,7.2219777
-6.5901113,4.985318
9.181534,9.626857
6.674828,5.824369
2.637302,4.7202797
6.7436466,5.989658
5.8796687,10.331628
-5.815193,4.6862426
5.037806,3.310143
23.515322,2.198724
11.650517,3.4258823
9.228944,4.7800922
4.1166053,19.615503
5.924071,10.395605
-6.0764966,5.1674347
8.075882,6.1992087
6.2319894,19.401367
7.7449903,6.777269
8.985513,-8.4168625
10.979735,8.363884
6.8341,2.1141565
7.4000335,3.8653958
8.114142,3.7183366
5.751219,10.403186
8.215671,4.593043
5.349368,5.1388044
6.327637,12.07406
5.023027,7.912364
7.0279,10.4473915
18.233952,5.094099
8.715078,5.692123
9.886601,2.950493
10.515552,8.207763
5.8010225,11.221164
7.4010677,7.1841574
18.504221,5.3314834
10.428911,8.028435
3.4086924,5.82038
8.296147,4.353583
9.427447,9.56199
5.4528894,5.517607
3.823467,3.949906
8.019113,10.650554
11.715523,8.704126
6.195569,10.24033
6.452077,6.038009
8.308664,0.8994324
7.052067,0.7983583
4.8226523,6.260314
11.780863,8.222334
8.89973,7.669589
8.259338,4.50295
5.8426504,3.3294227
7.721401,0.81492186
5.6804376,5.06456
4.2932105,19.595795
-6.099693,5.535618
4.8573914,3.515817
8.014626,-7.33107
4.663553,19.651638
8.011455,4.469915
6.4327364,9.86197
7.2232537,5.865501
8.330563,6.710399
4.3434196,7.58053
6.6164083,5.483709
22.433794,2.7324126
4.0645757,4.001936
8.25023,10.432648
7.4350677,1.7636098
5.6116014,7.6333556
3.8828986,6.8405538
6.2398973,11.852285
3.7131567,-1.2527189
8.932078,3.7765167
3.9289806,5.9010973
10.855442,7.3725257
5.852573,5.4410973
8.63767,-8.336268
7.6451964,-8.164872
6.0318637,-7.941695
10.429964,9.032724
5.5649934,9.239502
4.9925494,-1.2440447
6.551946,-7.992632
3.7465808,4.0411844
18.298235,5.6190844
6.0980287,-7.91853
-6.457709,4.96203
8.217085,3.177135
7.6495147,11.748131
6.90263,5.086305
6.624528,-7.9453597
3.4364169,4.6309075
11.214276,8.520392
5.0765324,3.057199
6.4361978,11.8353
8.438732,2.68133
7.86132,12.104073
7.796201,5.4595094
8.236011,3.0205665
6.360204,20.824335
8.46112,10.2782
6.382455,-7.911308
3.779141,6.5327144
10.101179,9.47209
8.198152,4.4557567
18.410738,5.1565843
5.676198,3.7796896
8.163566,-8.03207
8.034241,7.7547846
6.0201735,10.29085
10.207767,9.613009
11.124115,8.487017
7.4795218,3.6848135
4.8667297,4.37162
6.1073318,11.101491
8.711367,7.2449884
3.3433218,4.195361
4.1802816,8.282861
7.5911207,11.706496
-5.95677,4.63538
9.567854,9.592426
9.731411,9.789746
7.6936445,10.581622
3.7295954,-1.2799217
9.776713,3.6323318
11.245286,8.132565
3.8279536,4.0323124
22.818632,2.7751908
5.9174166,19.798254
9.737594,10.088473
8.50805,10.086755
-5.4740257,4.526139
4.397142,7.3715982
8.251303,4.3269663
10.304796,8.754115
7.41638,-6.8682714
6.6007915,3.8152952
7.3782845,10.453866
4.7046223,6.9723186
6.428825,19.65312
8.812769,5.2945585
8.292452,-8.083039
7.033524,5.1006536
8.545062,1.6626384
5.990952,11.53893
6.8592553,0.9809375
4.757629,4.652565
7.7608633,2.4054277
8.903734,6.5603757
7.1650357,-6.9293385
6.481635,-7.7706947
10.589776,7.7224855
6.5998864,20.387045
7.3874917,6.7530985
8.054096,3.2377055
6.657665,5.85878
8.927158,3.035132
7.842386,9.3723135
8.1234,-7.2093816
9.367865,8.679685
8.583515,7.5955453
6.615526,3.5708458
6.2166786,12.110289
8.239703,1.4165862
3.0771961,5.0057163
2.89613,-1.1451092
-5.8970857,5.234606
6.449191,20.700829
4.686346,7.124611
10.931274,3.5343227
4.5072947,7.762853
7.3724413,6.593869
5.452179,3.8486516
4.395355,19.672068
6.434348,20.725683
10.105055,3.1900318
7.347534,-6.5194016
7.8137345,10.537943
9.1804285,9.886534
8.471942,2.5884497
6.273657,19.483627
6.054048,3.509444
8.428902,4.2592344
8.214369,-7.110188
6.35237,6.028561
9.677743,10.301898
8.286224,10.837893
18.337036,5.137556
8.649187,9.716084
9.067802,4.329465
11.070227,8.989608
10.729548,9.006195
6.3764997,20.773062
7.0206537,7.3023734
7.3840632,12.260281
4.2615056,19.394747
9.136361,4.141904
8.918816,3.2404895
3.7793334,4.025601
2.833495,-1.1068778
5.6344137,3.5591733
7.175122,-7.9244623
6.1746387,0.033741765
6.5319705,-8.443824
8.846533,7.125575
6.490717,0.55494213
7.722926,7.019885
-5.740832,4.8029456
9.402202,2.4746144
18.061342,4.3530617
6.8605323,7.305366
22.216078,1.849853
-6.237293,4.9221387
7.6642885,-8.065032
6.5767694,3.6489334
22.711937,2.6658926
5.2434716,7.5235567
3.32705,4.286777
7.613243,11.876759
7.0479145,3.7298343
6.5787125,3.2470918
7.6270547,3.0198927
8.225028,7.0512767
6.330312,-7.850632
-6.072355,4.5609426
4.3421235,8.091993
7.035555,2.177516
5.911072,19.645662
6.7626543,5.901054
6.9693193,6.2410965
10.913174,3.5435073
3.9702072,19.519154
11.807161,8.543897
3.5633397,-1.2846022
5.7112417,7.5078874
10.393292,8.507329
5.378893,7.227929
7.1111155,10.532482
4.646225,8.290466
7.1416616,3.2678845
6.5585976,12.504861
6.737248,-0.7510112
6.927391,9.645826
6.2916355,-7.8586926
12.289921,3.3628018
-6.202523,4.505847
6.164525,10.519674
6.7044106,7.0949354
6.003466,10.455393
8.926327,6.477985
2.9858012,-1.0519952
7.8184924,0.20247814
10.922206,7.8051195
6.4745474,19.68632
9.010894,7.7464013
9.080675,4.8875732
11.915082,7.2231684
12.03308,3.4183433
4.858129,7.2503085
6.0130844,11.38901
18.385208,5.0844374
5.951594,3.510428
6.9067345,-0.6146217
7.4429193,11.458729
8.90009,6.590272
7.460304,-0.16202497
-6.2099085,4.4821625
3.9054422,3.9726632
10.079448,9.4391775
7.245901,-6.8877378
7.942673,-8.711671
7.6268272,5.992383
8.4283695,7.4806256
6.2677503,11.96801
7.7308784,6.0817327
5.6092243,-0.20201969
9.781975,2.9651618
8.607779,7.535732
7.1347528,-7.8817353
3.552634,-1.2929542
7.787231,5.6484046
17.862759,4.00649
8.504179,-8.185291
9.208922,4.700495
7.2628193,10.961409
7.2431445,7.996026
18.338404,5.7147074
7.4535255,12.249674
6.687494,3.8511167
4.5573606,7.5081925
3.6342924,4.4474206
4.414927,4.252379
22.747498,2.095284
6.2262177,-1.0360782
6.414409,-0.37510845
8.486509,-8.659225
7.1317797,12.416591
6.1125116,3.5495746
6.334813,20.583654
8.5420885,-8.215715
3.896986,8.131058
6.095459,5.750201
6.1999683,-8.117932
5.3622212,4.3488083
7.8581324,-8.201897
18.264269,5.3124022
6.35154,4.142502
7.690338,4.575093
6.7690196,-0.51522064
8.98809,5.5175905
7.640003,9.97663
8.060555,11.615555
6.395997,-1.0234647
